En esta lista se detallan los «términos compuestos» que la herramienta [[Usuario:Benjavalero/Replacer|Replacer]] detecta como potencialmente erróneos.

El formato es el mismo que el del [[Wikipedia:Corrector ortográfico/Listado|listado de términos simples]], con la salvedad de que este listado extiende al anterior con términos o expresiones que contienen caracteres no alfabéticos: espacios, números, etc. Las recomendaciones aplican igualmente.
<!-- Procurar el orden alfabético -->

{{Índice|num=sí|sim=sí}}
 estados miembro|cs|Estados miembro
 Estados Miembro|cs|Estados miembro
 estados miembros|cs|Estados miembros
 Estados Miembros|cs|Estados miembros
 ésta edición||esta edición
 ésta época||esta época
 ésta especie||esta especie
 ésta estación||esta estación
 ésta etapa||esta etapa
 esta formada||está formada
 esta formado||está formado
 esta incluida||está incluida
 esta incluido||está incluido
 ésta información||esta información
 esta inspirada||está inspirada
 esta inspirado||está inspirado
 esta integrada||está integrada
 esta integrado||está integrado
 esta libre||está libre
 ésta línea||esta línea
 ésta localidad||esta localidad
 esta localizada||está localizada
 esta localizado||está localizado
 ésta manera||esta manera
 ésta misma||esta misma
 esta muy||está muy
 ésta obra||esta obra
 ésta ocasión||esta ocasión
 ésta parte||esta parte
 ésta película||esta película
 ésta población||esta población
 ésta producción||esta producción
 ésta región||esta región
 esta representada||está representada
 esta representado||está representado
 éstas dos||estas dos
 ésta serie||esta serie
 esta siendo||está siendo
 ésta situación||esta situación
 esta situada||está situada
 esta situado||está situado
 éstas tierras||estas tierras
 éstas últimas||estas últimas
 ésta técnica||esta técnica
 ésta temporada||esta temporada
 estatu quo||''statu quo''
 estatus quo||''statu quo''
 esta ubicada||está ubicada
 esta ubicado||está ubicado
 ésta última|| esta última
 ésta versión||esta versión
 ésta vez||esta vez
 ésta zona||esta zona
 éste álbum||este álbum
 éste año||este año
 éste caso||este caso
 éste disco||este disco
 éste equipo||este equipo
 éste género||este género
 éste grupo||este grupo
 éste hecho||este hecho
 éste lugar||este lugar
 éste mismo||este mismo
 éste modelo||este modelo
 éste modo||este modo
 este nordeste||estenordeste
 este-nordeste||estenordeste
 este noreste||estenoreste
 este-noreste||estenoreste
 éste nuevo||este nuevo
 éste país||este país
 éste periodo||este periodo
 éste período||este período
 este sudeste||estesudeste
 este-sudeste||estesudeste
 este sureste||estesureste
 este-sureste||estesureste
 éste tema||este tema
 éste tipo||este tipo
 éste último|| este último
 éstos dos||estos dos
 éstos últimos||estos últimos
 es un es un||es un
 es una es una||es una
 etc...||etc., etcétera.
 etc, etc.||etc., etcétera.
 etc, etc...||etc., etcétera.
 etc. etc.||etc., etcétera.
 etc. etc...||etc., etcétera.
 etc., etc.||etc., etcétera.
 etc., etc...||etc., etcétera.
 etc, etc, etc.||etc., etcétera.
 etc, etc, etc...||etc., etcétera.
 etc. etc. etc.||etc., etcétera.
 etc. etc. etc...||etc., etcétera.
 etc., etc., etc.||etc., etcétera.
 etc., etc., etc...||etc., etcétera.
 etcetera...||etc., etcétera.
 etcétera...||etc., etcétera.
 ex agente||exagente
 ex-agente||exagente
 ex agentes||exagentes
 ex-agentes||exagentes
 ex alumna||exalumna
 ex-alumna||exalumna
 ex alumnas||exalumnas
 ex-alumnas||exalumnas
 ex alumno||exalumno
 ex-alumno||exalumno
 ex alumnos||exalumnos
 ex-alumnos||exalumnos
 ex asesor||exasesor
 ex-asesor||exasesor
 ex asesora||exasesora
 ex-asesora||exasesora
 ex asesoras||exasesoras
 ex-asesoras||exasesoras
 ex asesores||exasesores
 ex-asesores||exasesores
 ex candidata||excandidata
 ex-candidata||excandidata
 ex candidatas||excandidatas
 ex-candidatas||excandidatas
 ex candidato||excandidato
 ex-candidato||excandidato
 ex candidatos||excandidatos
 ex-candidatos||excandidatos
 ex capitan||excapitán
 ex-capitan||excapitán
 ex capitán||excapitán
 ex-capitán||excapitán
 ex capitana||excapitana
 ex-capitana||excapitana
 ex capitanas||excapitanas
 ex-capitanas||excapitanas
 ex capitanes||excapitanes
 ex-capitanes||excapitanes
 ex combatiente||excombatiente
 ex-combatiente||excombatiente
 ex combatientes||excombatientes
 ex-combatientes||excombatientes
 ex compañera||excompañera
 ex-compañera||excompañera
 ex compañeras||excompañeras
 ex-compañeras||excompañeras
 ex compañero||excompañero
 ex-compañero||excompañero
 ex compañeros||excompañeros
 ex-compañeros||excompañeros
 exdirector general||ex director general
 exdirectora general||ex directora general
 ex ejecutiva||exejecutiva
 ex-ejecutiva||exejecutiva
 ex ejecutivas||exejecutivas
 ex-ejecutivas||exejecutivas
 ex ejecutivo||exejecutivo
 ex-ejecutivo||exejecutivo
 ex ejecutivos||exejecutivos
 ex-ejecutivos||exejecutivos
 ex esposa||exesposa
 ex-esposa||exesposa
 ex esposas||exesposas
 ex-esposas||exesposas
 ex esposo||exesposo
 ex-esposo||exesposo
 ex esposos||exesposos
 ex-esposos||exesposos
 ex fiscal||exfiscal
 ex-fiscal||exfiscal
 ex fiscales||exfiscales
 ex-fiscales||exfiscales
 ex futbolista||exfutbolista
 ex-futbolista||exfutbolista
 ex futbolistas||exfutbolistas
 ex-futbolistas||exfutbolistas
 ex gobernador||exgobernador
 ex-gobernador||exgobernador
 ex gobernadora||exgobernadora
 ex-gobernadora||exgobernadora
 ex gobernadoras||exgobernadoras
 ex-gobernadoras||exgobernadoras
 ex gobernadores||exgobernadores
 ex-gobernadores||exgobernadores
 ex integrante||exintegrante
 ex-integrante||exintegrante
 ex integrantes||exintegrantes
 ex-integrantes||exintegrantes
 ex jugador||exjugador
 ex-jugador||exjugador
 ex jugadores||exjugadores
 ex-jugadores||exjugadores
 ex mandataria||exmandataria
 ex-mandataria||exmandataria
 ex mandatarias||exmandatarias
 ex-mandatarias||exmandatarias
 ex mandatario||exmandatario
 ex-mandatario||exmandatario
 ex mandatarios||exmandatarios
 ex-mandatarios||exmandatarios
 ex miembro||exmiembro
 ex-miembro||exmiembro
 ex miembros||exmiembros
 ex-miembros||exmiembros
 ex militante||exmilitante
 ex-militante||exmilitante
 ex militantes||exmilitantes
 ex-militantes||exmilitantes
 ex militar||exmilitar
 ex-militar||exmilitar
 ex militares||exmilitares
 ex-militares||exmilitares
 ex ministra||exministra
 ex-ministra||exministra
 ex ministras||exministras
 ex-ministras||exministras
 ex ministro||exministro
 ex-ministro||exministro
 ex ministros||exministros
 ex-ministros||exministros
 ex-modelo||exmodelo
 ex-modelos||exmodelos
 ex novia||exnovia
 ex-novia||exnovia
 ex novias||exnovias
 ex-novias||exnovias
 ex novio||exnovio
 ex-novio||exnovio
 ex novios||exnovios
 ex-novios||exnovios
 ex oficio||''ex officio''
 ex-oficio||''ex officio''
 ex officio||''ex officio''
 ex-officio||''ex officio''
 ex pareja||expareja
 ex-pareja||expareja
 ex parejas||exparejas
 ex-parejas||exparejas
 ex participante||exparticipante
 ex-participante||exparticipante
 ex participantes||exparticipantes
 ex-participantes||exparticipantes
 ex politica||expolítica
 ex-politica||expolítica
 ex política||expolítica
 ex-política||expolítica
 ex politicas||expolíticas
 ex-politicas||expolíticas
 ex políticas||expolíticas
 ex-políticas||expolíticas
 ex politico||expolítico
 ex-politico||expolítico
 ex político||expolítico
 ex-político||expolítico
 ex politicos||expolíticos
 ex-politicos||expolíticos
 ex políticos||expolíticos
 ex-políticos||expolíticos
 ex presidente||expresidente
 ex-presidente||expresidente
 ex presidentes||expresidentes
 ex-presidentes||expresidentes
 ex preso||ex-preso (para referirse a alguien que ya no es preso)
 ex-preso||expreso (para referirse a una vía de transporte o la rapidez de algo), ex-preso (para referirse a alguien que ya no es preso)
 exprimera dama||ex primera dama
 exprimera ministra||ex primera ministra
 exprimeras damas||ex primeras damas
 exprimeras ministras||ex primeras ministras
 exprimer ministro||ex primer ministro
 exprimeros ministros||ex primeros ministros
 exsecretaria de Estado||ex secretaria de Estado
 ex-secretaria de Estado||ex secretaria de Estado
 exsecretarias de Estado||ex secretarias de Estado
 ex-secretarias de Estado||ex secretarias de Estado
 exsecretario de Estado||ex secretario de Estado
 ex-secretario de Estado||ex secretario de Estado
 exsecretarios de Estado||ex secretarios de Estado
 ex-secretarios de Estado||ex secretarios de Estado
 ex senador||exsenador
 ex-senador||exsenador
 ex senadora||exsenadora
 ex-senadora||exsenadora
 ex senadoras||exsenadoras
 ex-senadoras||exsenadoras
 ex senadores||exsenadores
 ex-senadores||exsenadores
 extra pesada||extrapesada
 extra-pesada||extrapesada
 extra pesadas||extrapesadas
 extra-pesadas||extrapesadas
 extra pesado||extrapesado
 extra-pesado||extrapesado
 extra pesados||extrapesados
 extra-pesados||extrapesados
 ex vice presidenta||exvicepresidenta
 ex-vice-presidenta||exvicepresidenta
 ex vicepresidenta||exvicepresidenta
 ex-vicepresidenta||exvicepresidenta
 ex vice presidente||exvicepresidente
 ex-vice-presidente||exvicepresidente
 ex vicepresidente||exvicepresidente
 ex-vicepresidente||exvicepresidente

== F ==
 Fase de Grupos|cs|fase de grupos (en medio de oración), Fase de grupos (para inicios de frase o columnas de tablas)
 ffaa||FF.&nbsp;AA. (Fuerzas Armadas)
 ff.aa.||FF.&nbsp;AA. (Fuerzas Armadas)
 fue sido||fue, ha sido

== G ==

 golpe de estado|cs|golpe de Estado, Golpe de Estado (para inicios de frase o columnas de tablas)
 Golpe de estado|cs|golpe de Estado, Golpe de Estado (para inicios de frase o columnas de tablas)
 grandes perdidas||grandes pérdidas
 gr. de||g de (símbolo de gramos —no lleva punto—)
 Guerra Angloestadounidense|cs|guerra anglo-estadounidense, Guerra anglo-estadounidense (para inicios de frase o columnas de tablas)
 Guerra Anglo Estadounidense|cs|guerra anglo-estadounidense, Guerra anglo-estadounidense (para inicios de frase o columnas de tablas)
 Guerra Anglo-Estadounidense|cs|guerra anglo-estadounidense, Guerra anglo-estadounidense (para inicios de frase o columnas de tablas)
 Guerra anglo estadounidense|cs|guerra anglo-estadounidense, Guerra anglo-estadounidense (para inicios de frase o columnas de tablas)
 Guerra anglo-estadounidense|cs|guerra anglo-estadounidense, Guerra anglo-estadounidense (para inicios de frase o columnas de tablas)
 Guerra Anglo-Zulu|cs|guerra anglo-zulú, Guerra anglo-zulú (para inicios de frase o columnas de tablas)
 Guerra Anglo-Zulú|cs|guerra anglo-zulú, Guerra anglo-zulú (para inicios de frase o columnas de tablas)
 Guerra anglo-Zulu|cs|guerra anglo-zulú, Guerra anglo-zulú (para inicios de frase o columnas de tablas)
 Guerra anglo-Zulú|cs|guerra anglo-zulú, Guerra anglo-zulú (para inicios de frase o columnas de tablas)
 Guerra Anglo-zulu|cs|guerra anglo-zulú, Guerra anglo-zulú (para inicios de frase o columnas de tablas)
 Guerra Anglo-zulú|cs|guerra anglo-zulú, Guerra anglo-zulú (para inicios de frase o columnas de tablas)
 Guerra anglo-zulu|cs|guerra anglo-zulú, Guerra anglo-zulú (para inicios de frase o columnas de tablas)
 Guerra anglo-zulú|cs|guerra anglo-zulú, Guerra anglo-zulú (para inicios de frase o columnas de tablas)
 Guerra Árabe-Israelí|cs|guerra árabe-israelí, Guerra árabe-israelí (para inicios de frase o columnas de tablas)
 Guerra árabe-Israelí|cs|guerra árabe-israelí, Guerra árabe-israelí (para inicios de frase o columnas de tablas)
 Guerra Árabe-israelí|cs|guerra árabe-israelí, Guerra árabe-israelí (para inicios de frase o columnas de tablas)
 Guerra árabe-israelí|cs|guerra árabe-israelí, Guerra árabe-israelí (para inicios de frase o columnas de tablas)
 Guerra Austro Prusiana|cs|guerra austro-prusiana, Guerra austro-prusiana (para inicios de frase o columnas de tablas)
 Guerra Austro-Prusiana|cs|guerra austro-prusiana, Guerra austro-prusiana (para inicios de frase o columnas de tablas)
 Guerra austro prusiana|cs|guerra austro-prusiana, Guerra austro-prusiana (para inicios de frase o columnas de tablas)
 Guerra austro-prusiana|cs|guerra austro-prusiana, Guerra austro-prusiana (para inicios de frase o columnas de tablas)
 Guerra Camboyano-Vietnamita|cs|guerra camboyano-vietnamita, Guerra camboyano-vietnamita (para inicios de frase o columnas de tablas)
 Guerra camboyano-Vietnamita|cs|guerra camboyano-vietnamita, Guerra camboyano-vietnamita (para inicios de frase o columnas de tablas)
 Guerra Camboyano-vietnamita|cs|guerra camboyano-vietnamita, Guerra camboyano-vietnamita (para inicios de frase o columnas de tablas)
 Guerra camboyano-vietnamita|cs|guerra camboyano-vietnamita, Guerra camboyano-vietnamita (para inicios de frase o columnas de tablas)
 Guerra Civil Americana|cs|guerra civil americana, Guerra civil americana (para inicios de frase o columnas de tablas)
 Guerra civil Americana|cs|guerra civil americana, Guerra civil americana (para inicios de frase o columnas de tablas)
 Guerra Civil americana|cs|guerra civil americana, Guerra civil americana (para inicios de frase o columnas de tablas)
 Guerra civil americana|cs|guerra civil americana, Guerra civil americana (para inicios de frase o columnas de tablas)
 Guerra Civil Angoleña|cs|guerra civil angoleña, Guerra civil angoleña (para inicios de frase o columnas de tablas)
 Guerra civil Angoleña|cs|guerra civil angoleña, Guerra civil angoleña (para inicios de frase o columnas de tablas)
 Guerra Civil angoleña|cs|guerra civil angoleña, Guerra civil angoleña (para inicios de frase o columnas de tablas)
 Guerra civil angoleña|cs|guerra civil angoleña, Guerra civil angoleña (para inicios de frase o columnas de tablas)
 Guerra Civil Argelina|cs|guerra civil argelina, Guerra civil argelina (para inicios de frase o columnas de tablas)
 Guerra civil Argelina|cs|guerra civil argelina, Guerra civil argelina (para inicios de frase o columnas de tablas)
 Guerra Civil argelina|cs|guerra civil argelina, Guerra civil argelina (para inicios de frase o columnas de tablas)
 Guerra civil argelina|cs|guerra civil argelina, Guerra civil argelina (para inicios de frase o columnas de tablas)
 Guerra Civil Boliviana|cs|guerra civil boliviana, Guerra civil boliviana (para inicios de frase o columnas de tablas)
 Guerra civil Boliviana|cs|guerra civil boliviana, Guerra civil boliviana (para inicios de frase o columnas de tablas)
 Guerra Civil boliviana|cs|guerra civil boliviana, Guerra civil boliviana (para inicios de frase o columnas de tablas)
 Guerra civil boliviana|cs|guerra civil boliviana, Guerra civil boliviana (para inicios de frase o columnas de tablas)
 Guerra Civil Camboyana|cs|guerra civil camboyana, Guerra civil camboyana (para inicios de frase o columnas de tablas)
 Guerra Civil camboyana|cs|guerra civil camboyana, Guerra civil camboyana (para inicios de frase o columnas de tablas)
 Guerra civil Camboyana|cs|guerra civil camboyana, Guerra civil camboyana (para inicios de frase o columnas de tablas)
 Guerra civil camboyana|cs|guerra civil camboyana, Guerra civil camboyana (para inicios de frase o columnas de tablas)
 Guerra Civil Centroamericana|cs|guerra civil centroamericana, Guerra civil centroamericana (para inicios de frase o columnas de tablas)
 Guerra civil Centroamericana|cs|guerra civil centroamericana, Guerra civil centroamericana (para inicios de frase o columnas de tablas)
 Guerra Civil centroamericana|cs|guerra civil centroamericana, Guerra civil centroamericana (para inicios de frase o columnas de tablas)
 Guerra civil centroamericana|cs|guerra civil centroamericana, Guerra civil centroamericana (para inicios de frase o columnas de tablas)
 Guerra Civil Chilena|cs|guerra civil chilena, Guerra civil chilena (para inicios de frase o columnas de tablas)
 Guerra civil Chilena|cs|guerra civil chilena, Guerra civil chilena (para inicios de frase o columnas de tablas)
 Guerra Civil chilena|cs|guerra civil chilena, Guerra civil chilena (para inicios de frase o columnas de tablas)
 Guerra civil chilena|cs|guerra civil chilena, Guerra civil chilena (para inicios de frase o columnas de tablas)
 Guerra Civil China|cs|guerra civil china, Guerra civil china (para inicios de frase o columnas de tablas)
 Guerra civil China|cs|guerra civil china, Guerra civil china (para inicios de frase o columnas de tablas)
 Guerra Civil china|cs|guerra civil china, Guerra civil china (para inicios de frase o columnas de tablas)
 Guerra civil china|cs|guerra civil china, Guerra civil china (para inicios de frase o columnas de tablas)
 Guerra Civil de Angola|cs|guerra civil de Angola, Guerra civil de Angola (para inicios de frase o columnas de tablas)
 Guerra civil de Angola|cs|guerra civil de Angola, Guerra civil de Angola (para inicios de frase o columnas de tablas)
 Guerra Civil de Camboya|cs|guerra civil de Camboya, Guerra civil de Camboya (para inicios de frase o columnas de tablas)
 Guerra Civil de El Salvador|cs|guerra civil de El Salvador, Guerra civil de El Salvador (para inicios de frase o columnas de tablas)
 Guerra civil de El Salvador|cs|guerra civil de El Salvador, Guerra civil de El Salvador (para inicios de frase o columnas de tablas)
 Guerra Civil de Laos|cs|guerra civil de Laos, Guerra civil de Laos (para inicios de frase o columnas de tablas)
 Guerra civil de Laos|cs|guerra civil de Laos, Guerra civil de Laos (para inicios de frase o columnas de tablas)
 Guerra Civil de Nigeria|cs|guerra civil de Nigeria, Guerra civil de Nigeria (para inicios de frase o columnas de tablas)
 Guerra civil de Nigeria|cs|guerra civil de Nigeria, Guerra civil de Nigeria (para inicios de frase o columnas de tablas)
 Guerra Civil de Rhodesia|cs|guerra civil de Rodesia, Guerra civil de Rodesia (para inicios de frase o columnas de tablas)
 Guerra civil de Rhodesia|cs|guerra civil de Rodesia, Guerra civil de Rodesia (para inicios de frase o columnas de tablas)
 Guerra Civil de Rodesia|cs|guerra civil de Rodesia, Guerra civil de Rodesia (para inicios de frase o columnas de tablas)
 Guerra civil de Rodesia|cs|guerra civil de Rodesia, Guerra civil de Rodesia (para inicios de frase o columnas de tablas)
 Guerra Civil de Sierra Leona|cs|guerra civil de Sierra Leona, Guerra civil de Sierra Leona (para inicios de frase o columnas de tablas)
 Guerra civil de Sierra Leona|cs|guerra civil de Sierra Leona, Guerra civil de Sierra Leona (para inicios de frase o columnas de tablas)
 Guerra Civil de Somalia|cs|guerra civil de Somalia, Guerra civil de Somalia (para inicios de frase o columnas de tablas)
 Guerra civil de Somalia|cs|guerra civil de Somalia, Guerra civil de Somalia (para inicios de frase o columnas de tablas)
 Guerra Civil de somalia|cs|guerra civil de Somalia, Guerra civil de Somalia (para inicios de frase o columnas de tablas)
 Guerra civil de somalia|cs|guerra civil de Somalia, Guerra civil de Somalia (para inicios de frase o columnas de tablas)
 Guerra Civil Española|cs|guerra civil española, Guerra civil española (para inicios de frase o columnas de tablas)
 Guerra Civil española|cs|guerra civil española, Guerra civil española (para inicios de frase o columnas de tablas)
 Guerra civil Española|cs|guerra civil española, Guerra civil española (para inicios de frase o columnas de tablas)
 Guerra civil española|cs|guerra civil española, Guerra civil española (para inicios de frase o columnas de tablas)
 Guerra Civil Estadounidense|cs|guerra civil estadounidense, Guerra civil estadounidense (para inicios de frase o columnas de tablas)
 Guerra Civil estadounidense|cs|guerra civil estadounidense, Guerra civil estadounidense (para inicios de frase o columnas de tablas)
 Guerra civil Estadounidense|cs|guerra civil estadounidense, Guerra civil estadounidense (para inicios de frase o columnas de tablas)
 Guerra civil estadounidense|cs|guerra civil estadounidense, Guerra civil estadounidense (para inicios de frase o columnas de tablas)
 Guerra Civil Europea|cs|guerra civil europea, Guerra civil europea (para inicios de frase o columnas de tablas)
 Guerra civil Europea|cs|guerra civil europea, Guerra civil europea (para inicios de frase o columnas de tablas)
 Guerra Civil europea|cs|guerra civil europea, Guerra civil europea (para inicios de frase o columnas de tablas)
 Guerra civil europea|cs|guerra civil europea, Guerra civil europea (para inicios de frase o columnas de tablas)
 Guerra Civil Griega|cs|guerra civil griega, Guerra civil griega (para inicios de frase o columnas de tablas)
 Guerra civil Griega|cs|guerra civil griega, Guerra civil griega (para inicios de frase o columnas de tablas)
 Guerra Civil griega|cs|guerra civil griega, Guerra civil griega (para inicios de frase o columnas de tablas)
 Guerra civil griega|cs|guerra civil griega, Guerra civil griega (para inicios de frase o columnas de tablas)
 Guerra Civil Inglesa|cs|guerra civil inglesa, Guerra civil inglesa (para inicios de frase o columnas de tablas)
 Guerra civil Inglesa|cs|guerra civil inglesa, Guerra civil inglesa (para inicios de frase o columnas de tablas)
 Guerra Civil inglesa|cs|guerra civil inglesa, Guerra civil inglesa (para inicios de frase o columnas de tablas)
 Guerra civil inglesa|cs|guerra civil inglesa, Guerra civil inglesa (para inicios de frase o columnas de tablas)
 Guerra Civil Iraquí|cs|guerra civil iraquí, Guerra civil iraquí (para inicios de frase o columnas de tablas)
 Guerra civil Iraquí|cs|guerra civil iraquí, Guerra civil iraquí (para inicios de frase o columnas de tablas)
 Guerra Civil iraquí|cs|guerra civil iraquí, Guerra civil iraquí (para inicios de frase o columnas de tablas)
 Guerra civil iraquí|cs|guerra civil iraquí, Guerra civil iraquí (para inicios de frase o columnas de tablas)
 Guerra Civil Irlandesa|cs|guerra civil irlandesa, Guerra civil irlandesa (para inicios de frase o columnas de tablas)
 Guerra civil Irlandesa|cs|guerra civil irlandesa, Guerra civil irlandesa (para inicios de frase o columnas de tablas)
 Guerra Civil irlandesa|cs|guerra civil irlandesa, Guerra civil irlandesa (para inicios de frase o columnas de tablas)
 Guerra civil irlandesa|cs|guerra civil irlandesa, Guerra civil irlandesa (para inicios de frase o columnas de tablas)
 Guerra Civil Libanesa|cs|guerra civil libanesa, Guerra civil libanesa (para inicios de frase o columnas de tablas)
 Guerra civil Libanesa|cs|guerra civil libanesa, Guerra civil libanesa (para inicios de frase o columnas de tablas)
 Guerra Civil libanesa|cs|guerra civil libanesa, Guerra civil libanesa (para inicios de frase o columnas de tablas)
 Guerra civil libanesa|cs|guerra civil libanesa, Guerra civil libanesa (para inicios de frase o columnas de tablas)
 Guerra Civil Libia|cs|guerra civil libia, Guerra civil libia (para inicios de frase o columnas de tablas)
 Guerra civil Libia|cs|guerra civil libia, Guerra civil libia (para inicios de frase o columnas de tablas)
 Guerra Civil libia|cs|guerra civil libia, Guerra civil libia (para inicios de frase o columnas de tablas)
 Guerra civil libia|cs|guerra civil libia, Guerra civil libia (para inicios de frase o columnas de tablas)
 Guerra Civil Peruana|cs|guerra civil peruana, Guerra civil peruana (para inicios de frase o columnas de tablas)
 Guerra civil Peruana|cs|guerra civil peruana, Guerra civil peruana (para inicios de frase o columnas de tablas)
 Guerra Civil peruana|cs|guerra civil peruana, Guerra civil peruana (para inicios de frase o columnas de tablas)
 Guerra civil peruana|cs|guerra civil peruana, Guerra civil peruana (para inicios de frase o columnas de tablas)
 Guerra Civil Portuguesa|cs|guerra civil portuguesa, Guerra civil portuguesa (para inicios de frase o columnas de tablas)
 Guerra civil Portuguesa|cs|guerra civil portuguesa, Guerra civil portuguesa (para inicios de frase o columnas de tablas)
 Guerra Civil portuguesa|cs|guerra civil portuguesa, Guerra civil portuguesa (para inicios de frase o columnas de tablas)
 Guerra civil portuguesa|cs|guerra civil portuguesa, Guerra civil portuguesa (para inicios de frase o columnas de tablas)
 Guerra Civil Rusa|cs|guerra civil rusa, Guerra civil rusa (para inicios de frase o columnas de tablas)
 Guerra civil Rusa|cs|guerra civil rusa, Guerra civil rusa (para inicios de frase o columnas de tablas)
 Guerra Civil rusa|cs|guerra civil rusa, Guerra civil rusa (para inicios de frase o columnas de tablas)
 Guerra civil rusa|cs|guerra civil rusa, Guerra civil rusa (para inicios de frase o columnas de tablas)
 Guerra Civil Siria|cs|guerra civil siria, Guerra civil siria (para inicios de frase o columnas de tablas)
 Guerra civil Siria|cs|guerra civil siria, Guerra civil siria (para inicios de frase o columnas de tablas)
 Guerra Civil siria|cs|guerra civil siria, Guerra civil siria (para inicios de frase o columnas de tablas)
 Guerra civil siria|cs|guerra civil siria, Guerra civil siria (para inicios de frase o columnas de tablas)
 Guerra Civil Somalí|cs|guerra civil somalí, Guerra civil somalí (para inicios de frase o columnas de tablas)
 Guerra civil Somalí|cs|guerra civil somalí, Guerra civil somalí (para inicios de frase o columnas de tablas)
 Guerra Civil somalí|cs|guerra civil somalí, Guerra civil somalí (para inicios de frase o columnas de tablas)
 Guerra civil somalí|cs|guerra civil somalí, Guerra civil somalí (para inicios de frase o columnas de tablas)
 Guerra Colombo-Peruana|cs|guerra colombo-peruana, Guerra colombo-peruana (para inicios de frase o columnas de tablas)
 Guerra colombo-Peruana|cs|guerra colombo-peruana, Guerra colombo-peruana (para inicios de frase o columnas de tablas)
 Guerra Colombo-peruana|cs|guerra colombo-peruana, Guerra colombo-peruana (para inicios de frase o columnas de tablas)
 Guerra colombo-peruana|cs|guerra colombo-peruana, Guerra colombo-peruana (para inicios de frase o columnas de tablas)
 Guerra Colonial Portuguesa|cs|guerra colonial portuguesa, Guerra colonial portuguesa (para inicios de frase o columnas de tablas)
 Guerra colonial Portuguesa|cs|guerra colonial portuguesa, Guerra colonial portuguesa (para inicios de frase o columnas de tablas)
 Guerra Colonial portuguesa|cs|guerra colonial portuguesa, Guerra colonial portuguesa (para inicios de frase o columnas de tablas)
 Guerra colonial portuguesa|cs|guerra colonial portuguesa, Guerra colonial portuguesa (para inicios de frase o columnas de tablas)
 Guerra de Abjasia|cs|guerra de Abjasia, Guerra de Abjasia (para inicios de frase o columnas de tablas)
 Guerra de abjasia|cs|guerra de Abjasia, Guerra de Abjasia (para inicios de frase o columnas de tablas)
 Guerra de Afganistán|cs|guerra de Afganistán, Guerra de Afganistán (para inicios de frase o columnas de tablas)
 Guerra de África|cs|guerra de África, Guerra de África (para inicios de frase o columnas de tablas)
 Guerra de Bosnia|cs|guerra de Bosnia, Guerra de Bosnia (para inicios de frase o columnas de tablas)
 Guerra de Corea|cs|guerra de Corea, Guerra de Corea (para inicios de frase o columnas de tablas)
 Guerra de Corinto|cs|guerra de Corinto, Guerra de Corinto (para inicios de frase o columnas de tablas)
 Guerra de corinto|cs|guerra de Corinto, Guerra de Corinto (para inicios de frase o columnas de tablas)
 Guerra de Creta|cs|guerra de Creta, Guerra de Creta (para inicios de frase o columnas de tablas)
 Guerra de creta|cs|guerra de Creta, Guerra de Creta (para inicios de frase o columnas de tablas)
 Guerra de Croacia|cs|guerra de Croacia, Guerra de Croacia (para inicios de frase o columnas de tablas)
 Guerra de Cuba|cs|guerra de Cuba, Guerra de Cuba (para inicios de frase o columnas de tablas)
 Guerra de Escania|cs|guerra de Escania, Guerra de Escania (para inicios de frase o columnas de tablas)
 Guerra de escania|cs|guerra de Escania, Guerra de Escania (para inicios de frase o columnas de tablas)
 Guerra de Flandes|cs|guerra de Flandes, Guerra de Flandes (para inicios de frase o columnas de tablas)
 Guerra de flandes|cs|guerra de Flandes, Guerra de Flandes (para inicios de frase o columnas de tablas)
 Guerra de Independencia Cubana|cs|guerra de Independencia cubana, Guerra de Independencia cubana (para inicios de frase o columnas de tablas)
 Guerra de independencia Cubana|cs|guerra de Independencia cubana, Guerra de Independencia cubana (para inicios de frase o columnas de tablas)
 Guerra de Independencia cubana|cs|guerra de Independencia cubana, Guerra de Independencia cubana (para inicios de frase o columnas de tablas)
 Guerra de independencia cubana|cs|guerra de Independencia cubana, Guerra de Independencia cubana (para inicios de frase o columnas de tablas)
 Guerra de Independencia de Argelia|cs|guerra de Independencia de Argelia, Guerra de Independencia de Argelia (para inicios de frase o columnas de tablas)
 Guerra de independencia de Argelia|cs|guerra de Independencia de Argelia, Guerra de Independencia de Argelia (para inicios de frase o columnas de tablas)
 Guerra de Independencia de Brasil|cs|guerra de Independencia de Brasil, Guerra de Independencia de Brasil (para inicios de frase o columnas de tablas)
 Guerra de independencia de Brasil|cs|guerra de Independencia de Brasil, Guerra de Independencia de Brasil (para inicios de frase o columnas de tablas)
 Guerra de Independencia de Colombia|cs|guerra de Independencia de Colombia, Guerra de Independencia de Colombia (para inicios de frase o columnas de tablas)
 Guerra de independencia de Colombia|cs|guerra de Independencia de Colombia, Guerra de Independencia de Colombia (para inicios de frase o columnas de tablas)
 Guerra de Independencia de Croacia|cs|guerra de Independencia de Croacia, Guerra de Independencia de Croacia (para inicios de frase o columnas de tablas)
 Guerra de independencia de Croacia|cs|guerra de Independencia de Croacia, Guerra de Independencia de Croacia (para inicios de frase o columnas de tablas)
 Guerra de Independencia de Estados Unidos|cs|guerra de Independencia de Estados Unidos, Guerra de Independencia de Estados Unidos (para inicios de frase o columnas de tablas)
